Total_Income,Total_Food_Expenditure,Restaurant_and_hotels_Expenditure,Alcoholic_Beverages_and_Tobacco_Expenditure,Clothing_Footwear_and_Other_Wear_Expenditure,House_Rent__Water_and_Electricity_Expenditure,Medical_Care_Expenditure,Transportation_Expenditure,Communication_Expenditure,Education_Expenditure,Miscellaneous_Goods_and_Services_Expenditure,Total_Expenses,Savings
212016.0,141495.0,1130.0,0.0,1480.0,19698.0,150.0,1200.0,960.0,100.0,8328.0,174541.0,37475.0
81643.0,79904.0,0.0,270.0,510.0,13074.0,158.0,540.0,0.0,0.0,2982.0,97438.0,-15795.0
254631.0,149724.0,4850.0,3390.0,2630.0,32358.0,47.0,8436.0,3000.0,1300.0,3738.0,209473.0,45158.0
177098.0,216275.0,1800.0,5395.0,4770.0,48078.0,240.0,2400.0,4500.0,0.0,15114.0,298572.0,-121474.0
256754.0,203435.0,1800.0,12120.0,3980.0,37200.0,110.0,2460.0,3060.0,0.0,6972.0,271137.0,-14383.0
269702.0,58092.0,0.0,0.0,280.0,41496.0,83.0,300.0,120.0,0.0,164574.0,264945.0,4757.0
346961.0,231096.0,6640.0,270.0,2970.0,40248.0,120.0,1704.0,3600.0,600.0,9204.0,296452.0,50509.0
252104.0,96787.0,0.0,540.0,950.0,33480.0,220.0,1380.0,1440.0,0.0,3612.0,138409.0,113695.0
438125.0,229843.0,17520.0,1310.0,5755.0,50310.0,13712.0,6840.0,6120.0,2600.0,14688.0,348698.0,89427.0
430278.0,139179.0,6310.0,2080.0,2165.0,112680.0,1300.0,1200.0,1800.0,320.0,7512.0,274546.0,155732.0
452764.0,216689.0,1800.0,5388.0,5940.0,55836.0,222.0,4098.0,3600.0,0.0,8682.0,302255.0,150509.0
534140.0,208965.0,23400.0,0.0,7610.0,85440.0,7197.0,13560.0,4200.0,0.0,22374.0,372746.0,161394.0
173657.0,93906.0,0.0,3900.0,2350.0,18132.0,15.0,0.0,0.0,0.0,2022.0,120325.0,53332.0
163006.0,111202.0,600.0,474.0,1260.0,19224.0,12960.0,2280.0,300.0,0.0,12456.0,160756.0,2250.0
170529.0,140088.0,300.0,0.0,1490.0,40170.0,1300.0,9600.0,900.0,0.0,3336.0,197184.0,-26655.0
139093.0,119953.0,600.0,870.0,2385.0,19200.0,520.0,1800.0,480.0,0.0,2970.0,148778.0,-9685.0
146248.0,179108.0,4380.0,2280.0,5380.0,21396.0,9310.0,8808.0,1380.0,1150.0,6642.0,239834.0,-93586.0
104656.0,134487.0,1130.0,0.0,500.0,13560.0,900.0,2160.0,180.0,0.0,2532.0,155449.0,-50793.0
129628.0,209040.0,102265.0,1800.0,1756.0,10620.0,366.0,2280.0,780.0,100.0,3768.0,332775.0,-203147.0
181810.0,152973.0,2025.0,1820.0,255.0,22278.0,715.0,1320.0,564.0,200.0,4020.0,186170.0,-4360.0
510111.0,197824.0,12645.0,0.0,12740.0,47292.0,640.0,9942.0,8694.0,600.0,10494.0,300871.0,209240.0
427373.0,143899.0,10380.0,0.0,7995.0,49446.0,1494.0,7062.0,3600.0,575.0,30114.0,254565.0,172808.0
275729.0,284615.0,6180.0,2132.0,14925.0,18600.0,221.0,10080.0,1200.0,350.0,5874.0,344177.0,-68448.0
155004.0,140423.0,2025.0,4420.0,4385.0,15522.0,0.0,2640.0,1080.0,690.0,2934.0,174119.0,-19115.0
245296.0,188970.0,0.0,2082.0,4360.0,27228.0,470.0,2040.0,1110.0,0.0,4614.0,230874.0,14422.0
172626.0,108338.0,600.0,0.0,1430.0,25002.0,0.0,540.0,840.0,0.0,3750.0,140500.0,32126.0
272845.0,151910.0,1825.0,1950.0,5935.0,27756.0,60.0,3600.0,540.0,0.0,3054.0,196630.0,76215.0
75326.0,124543.0,1295.0,2262.0,3400.0,14700.0,125.0,1440.0,330.0,60.0,3792.0,151947.0,-76621.0
148218.0,206534.0,6290.0,0.0,3610.0,22770.0,900.0,2520.0,480.0,1930.0,6606.0,251640.0,-103422.0
298245.0,110768.0,1950.0,222.0,160.0,18018.0,210.0,4950.0,780.0,0.0,4050.0,141108.0,157137.0
185056.0,121090.0,1200.0,1000.0,3920.0,34494.0,215.0,4560.0,858.0,0.0,7932.0,175269.0,9787.0
124100.0,103390.0,565.0,2196.0,4410.0,26166.0,325.0,2520.0,300.0,229.0,4260.0,144361.0,-20261.0
96472.0,104730.0,0.0,0.0,700.0,18210.0,60.0,1320.0,210.0,0.0,3042.0,128272.0,-31800.0
115450.0,75097.0,0.0,0.0,400.0,21900.0,1100.0,1200.0,90.0,0.0,1782.0,101569.0,13881.0
123953.0,135008.0,1660.0,715.0,1800.0,39810.0,290.0,3840.0,570.0,375.0,4434.0,188502.0,-64549.0
256780.0,244434.0,10420.0,2008.0,1370.0,49140.0,0.0,2400.0,720.0,2700.0,6966.0,320158.0,-63378.0
262768.0,244727.0,2225.0,2665.0,1335.0,47220.0,50.0,3120.0,900.0,520.0,5952.0,308714.0,-45946.0
114625.0,138770.0,2590.0,7000.0,1330.0,18840.0,0.0,1140.0,690.0,600.0,3018.0,173978.0,-59353.0
91700.0,133332.0,0.0,276.0,570.0,13920.0,130.0,480.0,360.0,0.0,2262.0,151330.0,-59630.0
479690.0,182785.0,4050.0,300.0,1710.0,53622.0,70.0,1680.0,900.0,0.0,3198.0,248315.0,231375.0
127510.0,157702.0,565.0,1195.0,810.0,17508.0,210.0,1080.0,660.0,0.0,3336.0,183066.0,-55556.0
85513.0,134255.0,730.0,785.0,1730.0,24420.0,50.0,3480.0,450.0,0.0,3180.0,169080.0,-83567.0
150600.0,190912.0,4450.0,270.0,1240.0,27300.0,160.0,1560.0,300.0,530.0,2730.0,229452.0,-78852.0
123884.0,189427.0,5580.0,270.0,1360.0,20220.0,24.0,840.0,360.0,500.0,1830.0,220411.0,-96527.0
65370.0,54220.0,0.0,546.0,450.0,14160.0,35.0,900.0,300.0,0.0,1638.0,72249.0,-6879.0
102630.0,202648.0,5580.0,655.0,1770.0,18000.0,109.0,1920.0,1440.0,300.0,2136.0,234558.0,-131928.0
85980.0,94034.0,0.0,260.0,880.0,14376.0,330.0,2280.0,0.0,0.0,1872.0,114032.0,-28052.0
171025.0,165286.0,1860.0,1320.0,1410.0,18360.0,1088.0,2400.0,510.0,870.0,3816.0,196920.0,-25895.0
129695.0,66764.0,0.0,0.0,260.0,18060.0,1680.0,1440.0,1050.0,0.0,1338.0,90592.0,39103.0
335306.0,208419.0,2660.0,520.0,2435.0,60120.0,900.0,5136.0,900.0,2750.0,10698.0,294538.0,40768.0
63590.0,62567.0,0.0,270.0,200.0,14100.0,50.0,600.0,60.0,0.0,1158.0,79005.0,-15415.0
178645.0,65021.0,730.0,4270.0,1110.0,17490.0,332.0,1350.0,420.0,0.0,2352.0,93075.0,85570.0
188775.0,136114.0,0.0,270.0,960.0,13248.0,55.0,1680.0,300.0,0.0,2832.0,155459.0,33316.0
192660.0,122484.0,2025.0,420.0,770.0,36420.0,0.0,1140.0,252.0,370.0,2718.0,166599.0,26061.0
389104.0,143967.0,1130.0,2769.0,2850.0,37782.0,0.0,3528.0,870.0,200.0,28320.0,221416.0,167688.0
104895.0,100260.0,2225.0,0.0,1250.0,30000.0,35.0,5040.0,660.0,600.0,4050.0,144120.0,-39225.0
208909.0,164856.0,7940.0,750.0,610.0,28158.0,150.0,3420.0,960.0,15026.0,5718.0,227588.0,-18679.0
123070.0,116848.0,0.0,0.0,3370.0,36492.0,1200.0,1440.0,0.0,0.0,4938.0,164288.0,-41218.0
248954.0,195306.0,6640.0,0.0,1000.0,35040.0,920.0,9960.0,1140.0,1800.0,11418.0,263224.0,-14270.0
191514.0,183094.0,565.0,1180.0,2385.0,24600.0,100.0,2040.0,1260.0,350.0,7254.0,222828.0,-31314.0
145666.0,183806.0,3320.0,0.0,1040.0,20880.0,130.0,3360.0,750.0,520.0,4614.0,218420.0,-72754.0
211642.0,199929.0,6970.0,1364.0,1970.0,28404.0,620.0,3762.0,960.0,12300.0,13620.0,269899.0,-58257.0
217042.0,150861.0,5025.0,1211.0,4450.0,41220.0,170.0,2322.0,810.0,1110.0,11466.0,218645.0,-1603.0
236006.0,167804.0,7390.0,5068.0,2730.0,66420.0,130.0,4140.0,1200.0,560.0,12180.0,267622.0,-31616.0
194670.0,174469.0,3685.0,0.0,1550.0,33318.0,109.0,3048.0,720.0,2410.0,5874.0,225183.0,-30513.0
183770.0,176005.0,3000.0,3851.0,4330.0,41736.0,3350.0,9528.0,1560.0,0.0,7650.0,251010.0,-67240.0
521338.0,294752.0,8044.0,5408.0,1940.0,90726.0,1560.0,29514.0,2040.0,650.0,19290.0,453924.0,67414.0
217908.0,205333.0,730.0,3398.0,1265.0,23394.0,60.0,2400.0,420.0,260.0,5550.0,242810.0,-24902.0
189340.0,93769.0,0.0,1624.0,460.0,79080.0,0.0,1080.0,1320.0,0.0,3138.0,180471.0,8869.0
121865.0,141049.0,0.0,940.0,2020.0,21006.0,1005.0,2304.0,300.0,0.0,4416.0,173040.0,-51175.0
153195.0,102102.0,0.0,270.0,430.0,35580.0,2925.0,3042.0,840.0,0.0,9480.0,154669.0,-1474.0
272610.0,187885.0,7770.0,6563.0,2575.0,31920.0,50.0,8940.0,1020.0,3030.0,9252.0,259005.0,13605.0
182344.0,140232.0,2850.0,1950.0,640.0,18000.0,75.0,2640.0,120.0,470.0,4014.0,170991.0,11353.0
336128.0,159505.0,12700.0,2912.0,920.0,53580.0,3600.0,11640.0,12300.0,0.0,53028.0,310185.0,25943.0
237680.0,162730.0,8605.0,2208.0,2170.0,27498.0,5760.0,3840.0,1560.0,235.0,7158.0,221764.0,15916.0
82946.0,102655.0,5520.0,5981.0,1720.0,7626.0,438.0,7440.0,996.0,500.0,1644.0,134520.0,-51574.0
184632.0,168472.0,15880.0,0.0,4946.0,28740.0,398.0,17400.0,14880.0,475.0,9348.0,260539.0,-75907.0
115317.0,144097.0,780.0,0.0,2248.0,20268.0,3625.0,9780.0,816.0,0.0,5934.0,187548.0,-72231.0
122177.0,142655.0,1820.0,0.0,1490.0,15234.0,4429.0,402.0,0.0,0.0,1428.0,167458.0,-45281.0
275310.0,69151.0,600.0,7644.0,1685.0,28824.0,106197.0,1692.0,0.0,0.0,984.0,216777.0,58533.0
155646.0,110450.0,4800.0,6430.0,1603.0,21246.0,253.0,1188.0,468.0,623.0,2430.0,149491.0,6155.0
109512.0,145090.0,2000.0,11354.0,980.0,13530.0,514.0,942.0,612.0,780.0,1590.0,177392.0,-67880.0
98304.0,158427.0,4220.0,0.0,2791.0,13200.0,931.0,3030.0,612.0,420.0,1476.0,185107.0,-86803.0
150026.0,185966.0,10440.0,4872.0,5564.0,14958.0,707.0,960.0,984.0,1235.0,3054.0,228740.0,-78714.0
163008.0,193579.0,13220.0,10270.0,3141.0,14196.0,4423.0,5274.0,1164.0,1310.0,6402.0,252979.0,-89971.0
79984.0,119045.0,16120.0,4708.0,1728.0,20040.0,5367.0,600.0,216.0,130.0,1524.0,169478.0,-89494.0
108332.0,88106.0,2750.0,1308.0,1590.0,11340.0,31740.0,2268.0,732.0,75.0,2076.0,141985.0,-33653.0
102340.0,108033.0,1820.0,45.0,460.0,34596.0,422.0,888.0,288.0,0.0,1596.0,148148.0,-45808.0
140033.0,152251.0,3600.0,2700.0,3451.0,32238.0,2102.0,16920.0,3312.0,29284.0,1770.0,247628.0,-107595.0
838608.0,298724.0,24600.0,480.0,19449.0,124428.0,3340.0,35154.0,16260.0,64700.0,76650.0,663785.0,174823.0
282988.0,148793.0,5340.0,3910.0,2070.0,30360.0,352.0,5400.0,1536.0,23584.0,1980.0,223325.0,59663.0
81900.0,87071.0,0.0,9350.0,2439.0,37530.0,122.0,10350.0,2520.0,0.0,2646.0,152028.0,-70128.0
46160.0,46944.0,0.0,1367.0,860.0,7020.0,210.0,432.0,360.0,125.0,6408.0,63726.0,-17566.0
90330.0,89902.0,0.0,9227.0,900.0,12348.0,573.0,10560.0,1128.0,2990.0,5862.0,133490.0,-43160.0
43755.0,32158.0,150.0,0.0,485.0,20898.0,416.0,2664.0,0.0,0.0,1104.0,57875.0,-14120.0
63914.0,43451.0,250.0,180.0,340.0,24600.0,290.0,2454.0,252.0,0.0,4482.0,76299.0,-12385.0
80677.0,82566.0,520.0,410.0,1060.0,9222.0,231.0,7560.0,540.0,3950.0,4764.0,110823.0,-30146.0
109764.0,114544.0,4200.0,270.0,6727.0,30870.0,518.0,16440.0,900.0,7596.0,7884.0,189949.0,-80185.0
335426.0,170497.0,4200.0,2386.0,14024.0,36600.0,1100.0,44940.0,6840.0,9070.0,10686.0,300343.0,35083.0
476197.0,181603.0,1950.0,0.0,10914.0,77700.0,2114.0,8850.0,7800.0,51200.0,27330.0,369461.0,106736.0
147810.0,123474.0,1300.0,100.0,1811.0,39600.0,545.0,6540.0,960.0,0.0,4074.0,178404.0,-30594.0
135150.0,110783.0,7800.0,17235.0,4840.0,16650.0,2476.0,16902.0,2640.0,0.0,6720.0,186046.0,-50896.0
120135.0,47258.0,520.0,9840.0,670.0,14820.0,40.0,10044.0,648.0,0.0,3180.0,87020.0,33115.0
127335.0,99915.0,0.0,0.0,3765.0,24630.0,716.0,11040.0,840.0,4045.0,10020.0,154971.0,-27636.0
59458.0,37216.0,240.0,0.0,1283.0,48180.0,5068.0,5040.0,612.0,0.0,3678.0,101317.0,-41859.0
194598.0,160379.0,3300.0,90.0,4699.0,43866.0,358.0,7080.0,840.0,30.0,11130.0,231772.0,-37174.0
94140.0,60965.0,2875.0,0.0,1345.0,44286.0,12866.0,4800.0,648.0,14080.0,1956.0,143821.0,-49681.0
356455.0,150626.0,7380.0,0.0,3340.0,33000.0,304.0,11970.0,600.0,11000.0,3726.0,221946.0,134509.0
65206.0,96675.0,800.0,3574.0,679.0,20454.0,339.0,1122.0,300.0,185.0,738.0,124866.0,-59660.0
256158.0,153172.0,18400.0,435.0,7692.0,18810.0,1013.0,7704.0,1080.0,28910.0,4338.0,241554.0,14604.0
52179.0,50271.0,560.0,0.0,750.0,17070.0,684.0,948.0,0.0,530.0,804.0,71617.0,-19438.0
83903.0,96119.0,1940.0,700.0,891.0,18840.0,5748.0,918.0,120.0,1450.0,1998.0,128724.0,-44821.0
249805.0,152333.0,2900.0,4158.0,3955.0,18360.0,147.0,1338.0,420.0,950.0,2130.0,186691.0,63114.0
247084.0,165465.0,3200.0,3510.0,5250.0,25590.0,174.0,4524.0,600.0,25300.0,4998.0,238611.0,8473.0
594631.0,105820.0,1080.0,2516.0,5090.0,16950.0,4255.0,6474.0,300.0,150.0,2766.0,145401.0,449230.0
401220.0,138435.0,26440.0,690.0,9039.0,28260.0,117.0,5358.0,1080.0,67900.0,3744.0,281063.0,120157.0
81558.0,105568.0,760.0,1406.0,1625.0,10680.0,105.0,948.0,270.0,950.0,810.0,123122.0,-41564.0
78434.0,64261.0,700.0,790.0,600.0,14772.0,96.0,912.0,270.0,300.0,960.0,83661.0,-5227.0
108554.0,114422.0,4100.0,1760.0,2840.0,17760.0,140.0,1188.0,0.0,630.0,1410.0,144250.0,-35696.0
54480.0,50655.0,5430.0,6630.0,1245.0,26052.0,10.0,612.0,750.0,0.0,2142.0,93526.0,-39046.0
99746.0,95091.0,1800.0,2880.0,4146.0,20706.0,2088.0,1044.0,3192.0,0.0,3030.0,133977.0,-34231.0
76920.0,66214.0,5760.0,36.0,1590.0,20676.0,427.0,4536.0,1560.0,0.0,6084.0,106883.0,-29963.0
241214.0,197081.0,16120.0,1497.0,6236.0,46764.0,37002.0,8430.0,3708.0,500.0,14898.0,332236.0,-91022.0
128372.0,187550.0,8680.0,0.0,2852.0,39636.0,1649.0,4836.0,840.0,750.0,6900.0,253693.0,-125321.0
163508.0,225173.0,6780.0,0.0,1544.0,38520.0,9554.0,11304.0,2280.0,1280.0,10002.0,306437.0,-142929.0
144816.0,91822.0,3390.0,480.0,7620.0,19500.0,3590.0,4140.0,360.0,0.0,2658.0,133560.0,11256.0
493965.0,223143.0,26036.0,11166.0,28060.0,99714.0,2848.0,18504.0,11394.0,49075.0,23016.0,492956.0,1009.0
133699.0,205017.0,17270.0,6074.0,4505.0,34290.0,2065.0,9324.0,1176.0,1000.0,4446.0,285167.0,-151468.0
176618.0,157789.0,21060.0,0.0,4380.0,37410.0,22520.0,17076.0,1920.0,1220.0,13632.0,277007.0,-100389.0
198475.0,136464.0,13380.0,6008.0,8355.0,43998.0,2474.0,8028.0,3198.0,2079.0,16632.0,240616.0,-42141.0
379590.0,240320.0,44040.0,0.0,10086.0,43998.0,135.0,3168.0,2340.0,1595.0,7710.0,353392.0,26198.0
574872.0,155051.0,39000.0,0.0,5599.0,50610.0,6372.0,55020.0,11892.0,0.0,17064.0,340608.0,234264.0
280067.0,167501.0,1580.0,0.0,6909.0,66252.0,8111.0,10350.0,6300.0,0.0,22896.0,289899.0,-9832.0
1161956.0,275549.0,48464.0,3620.0,16195.0,80106.0,4236.0,55620.0,21600.0,14350.0,33888.0,553628.0,608328.0
427180.0,315120.0,30683.0,5270.0,11688.0,62184.0,3325.0,20274.0,2100.0,400.0,23586.0,474630.0,-47450.0
363367.0,125388.0,29376.0,0.0,5795.0,93636.0,33538.0,21618.0,9600.0,77000.0,15168.0,411119.0,-47752.0
718238.0,350483.0,30839.0,3216.0,12065.0,62676.0,1452.0,30954.0,8616.0,11350.0,34854.0,546505.0,171733.0
142940.0,114932.0,2780.0,520.0,5035.0,60474.0,2747.0,6600.0,960.0,0.0,3432.0,197480.0,-54540.0
511900.0,289307.0,36850.0,0.0,20559.0,112392.0,5173.0,18810.0,18780.0,2570.0,29682.0,534123.0,-22223.0
318438.0,198419.0,20228.0,0.0,10781.0,37656.0,11540.0,20082.0,6000.0,58000.0,15318.0,378024.0,-59586.0
1107119.0,212306.0,46996.0,2660.0,11886.0,113820.0,15052.0,17472.0,10200.0,73800.0,70896.0,575088.0,532031.0
327272.0,208312.0,24496.0,0.0,8122.0,70074.0,29075.0,12372.0,4716.0,52000.0,11118.0,420285.0,-93013.0
242800.0,114327.0,14900.0,480.0,5625.0,64962.0,5482.0,16608.0,9960.0,11600.0,15174.0,259118.0,-16318.0
647108.0,292672.0,30118.0,600.0,16400.0,109740.0,4642.0,75564.0,14688.0,4650.0,37536.0,586610.0,60498.0
352952.0,174562.0,20194.0,0.0,9862.0,103470.0,804.0,7776.0,6954.0,12200.0,25860.0,361682.0,-8730.0
212350.0,113882.0,7720.0,0.0,8427.0,65634.0,328.0,23352.0,2280.0,0.0,16236.0,237859.0,-25509.0
1396000.0,296788.0,25000.0,840.0,15816.0,213540.0,2561.0,48354.0,10404.0,7000.0,19788.0,640091.0,755909.0
297180.0,253073.0,11578.0,9320.0,6646.0,97134.0,3892.0,21822.0,4440.0,2050.0,18636.0,428591.0,-131411.0
251798.0,214520.0,16070.0,0.0,5039.0,32232.0,285.0,14760.0,2280.0,15400.0,24450.0,325036.0,-73238.0
380310.0,202716.0,28994.0,0.0,56566.0,56550.0,15720.0,10368.0,4080.0,69900.0,15054.0,459948.0,-79638.0
62287.0,69167.0,0.0,3620.0,450.0,11688.0,0.0,1002.0,360.0,0.0,1320.0,87607.0,-25320.0
35280.0,30117.0,0.0,1340.0,1105.0,13170.0,80.0,696.0,180.0,0.0,1116.0,47804.0,-12524.0
152834.0,186309.0,1645.0,9056.0,3492.0,16128.0,6654.0,9318.0,360.0,610.0,4440.0,238012.0,-85178.0
126211.0,75789.0,1571.0,1620.0,1825.0,12642.0,38221.0,1050.0,360.0,2250.0,3408.0,138736.0,-12525.0
85409.0,92629.0,1946.0,4568.0,1240.0,18336.0,552.0,5040.0,1248.0,910.0,5322.0,131791.0,-46382.0
69930.0,63582.0,1290.0,0.0,1465.0,18228.0,1240.0,3522.0,960.0,460.0,4362.0,95109.0,-25179.0
108468.0,148900.0,5340.0,390.0,3678.0,15636.0,505.0,900.0,960.0,1326.0,5574.0,183209.0,-74741.0
370960.0,173384.0,30200.0,5365.0,4615.0,55308.0,1076.0,7548.0,6960.0,0.0,20610.0,305066.0,65894.0
90946.0,109017.0,3740.0,0.0,1815.0,18336.0,2008.0,1092.0,0.0,490.0,3540.0,140038.0,-49092.0
37353.0,32185.0,300.0,168.0,500.0,7038.0,725.0,3420.0,0.0,0.0,1596.0,45932.0,-8579.0
178652.0,254861.0,3060.0,7540.0,1340.0,22044.0,740.0,3030.0,720.0,710.0,4728.0,298773.0,-120121.0
59415.0,70185.0,2990.0,0.0,449.0,17952.0,2524.0,1422.0,600.0,500.0,1512.0,98134.0,-38719.0
148383.0,93496.0,3315.0,80.0,4054.0,19932.0,340.0,6384.0,1920.0,250.0,15696.0,145467.0,2916.0
225271.0,231213.0,34260.0,2715.0,8978.0,21870.0,540.0,12552.0,3000.0,2250.0,18966.0,336344.0,-111073.0
132614.0,153431.0,3200.0,732.0,4420.0,29034.0,2680.0,1176.0,684.0,3620.0,8760.0,207737.0,-75123.0
122196.0,97864.0,3000.0,3070.0,5940.0,27900.0,2280.0,3600.0,480.0,1110.0,7560.0,152804.0,-30608.0
2049134.0,395314.0,44000.0,0.0,112830.0,91866.0,40980.0,60750.0,50280.0,44772.0,60936.0,901728.0,1147406.0
964300.0,61160.0,2000.0,0.0,2784.0,432258.0,10630.0,17202.0,7080.0,0.0,6600.0,539714.0,424586.0
115208.0,103703.0,8400.0,0.0,3000.0,36924.0,5745.0,7980.0,2880.0,0.0,7440.0,176072.0,-60864.0
714506.0,232821.0,41600.0,0.0,24200.0,331926.0,83250.0,29796.0,14700.0,47000.0,75618.0,880911.0,-166405.0
92819.0,132268.0,6900.0,2080.0,3490.0,12300.0,1675.0,3120.0,0.0,4300.0,1404.0,167537.0,-74718.0
681291.0,203620.0,26200.0,0.0,6785.0,386778.0,6450.0,73002.0,9600.0,43600.0,9180.0,765215.0,-83924.0
1242860.0,287982.0,56000.0,0.0,42980.0,258480.0,8500.0,70098.0,17640.0,83400.0,47124.0,872204.0,370656.0
379500.0,130972.0,30500.0,0.0,15100.0,320376.0,10100.0,15000.0,3480.0,0.0,24000.0,549528.0,-170028.0
445180.0,215637.0,3500.0,1170.0,20760.0,66600.0,30090.0,20898.0,12360.0,9850.0,30084.0,410949.0,34231.0
234774.0,132562.0,8000.0,4020.0,4040.0,84816.0,19251.0,16398.0,4800.0,0.0,14130.0,288017.0,-53243.0
365038.0,205372.0,6400.0,1780.0,15760.0,86100.0,21770.0,12702.0,7800.0,12000.0,30834.0,400518.0,-35480.0
130820.0,221029.0,12300.0,0.0,2790.0,18600.0,1435.0,5400.0,1800.0,2500.0,5340.0,271194.0,-140374.0
498633.0,246098.0,15000.0,1800.0,12250.0,91560.0,24436.0,20298.0,7440.0,2750.0,27144.0,448776.0,49857.0
150460.0,109220.0,0.0,0.0,3535.0,20880.0,2790.0,6480.0,1980.0,0.0,8856.0,153741.0,-3281.0
720598.0,285115.0,192454.0,14652.0,11645.0,76314.0,3396.0,1962.0,1260.0,5120.0,12378.0,604296.0,116302.0
339740.0,114562.0,1500.0,1275.0,8905.0,61794.0,5392.0,21132.0,7680.0,1390.0,9084.0,232714.0,107026.0
111694.0,121713.0,4900.0,5892.0,1215.0,16194.0,405.0,9264.0,1662.0,8145.0,10758.0,180148.0,-68454.0
192638.0,176488.0,18800.0,8310.0,1545.0,20250.0,441.0,10518.0,1518.0,835.0,11814.0,250519.0,-57881.0
239644.0,147042.0,18200.0,23750.0,6564.0,24828.0,2380.0,22572.0,7200.0,0.0,16206.0,268742.0,-29098.0
341360.0,266309.0,51224.0,0.0,8895.0,81786.0,912.0,15600.0,10920.0,32500.0,11952.0,480098.0,-138738.0
428420.0,231523.0,21500.0,0.0,17004.0,76500.0,6000.0,22422.0,3744.0,31246.0,20478.0,430417.0,-1997.0
155498.0,146516.0,3400.0,95.0,350.0,49260.0,108.0,2904.0,900.0,4200.0,9576.0,217309.0,-61811.0
176280.0,117972.0,19280.0,0.0,345.0,72678.0,12420.0,11664.0,3282.0,40340.0,4032.0,282013.0,-105733.0
102242.0,87838.0,5250.0,4000.0,145.0,13008.0,76.0,1434.0,1224.0,800.0,2808.0,116583.0,-14341.0
109032.0,61110.0,6280.0,11418.0,990.0,18456.0,225.0,12000.0,306.0,0.0,4050.0,114835.0,-5803.0
71980.0,25695.0,5980.0,11855.0,5130.0,41148.0,298.0,5880.0,144.0,0.0,3510.0,99640.0,-27660.0
128440.0,110381.0,6020.0,0.0,2015.0,22860.0,435.0,2160.0,1380.0,900.0,7158.0,153309.0,-24869.0
159600.0,187608.0,6800.0,260.0,1020.0,51270.0,590.0,8718.0,2700.0,2248.0,8994.0,270208.0,-110608.0
239988.0,156354.0,3000.0,29210.0,3660.0,24570.0,1945.0,10410.0,3192.0,4575.0,12258.0,249174.0,-9186.0
168226.0,197353.0,11180.0,6504.0,2561.0,42168.0,1430.0,4740.0,2868.0,1810.0,19026.0,289640.0,-121414.0
94769.0,70985.0,0.0,840.0,200.0,33276.0,6584.0,2184.0,1800.0,0.0,5394.0,121263.0,-26494.0
145962.0,83664.0,8580.0,1920.0,800.0,49944.0,3654.0,8964.0,3792.0,19000.0,8496.0,188814.0,-42852.0
452548.0,207442.0,1900.0,8195.0,7853.0,65448.0,1463.0,1656.0,4680.0,750.0,24342.0,323729.0,128819.0
277911.0,321129.0,2560.0,16995.0,4323.0,99348.0,3416.0,21240.0,2700.0,1310.0,14964.0,487985.0,-210074.0
68429.0,89959.0,3080.0,0.0,2345.0,20988.0,1598.0,4464.0,744.0,550.0,4692.0,128420.0,-59991.0
419430.0,369563.0,3340.0,23763.0,18257.0,47400.0,102440.0,6306.0,4800.0,0.0,25068.0,600937.0,-181507.0
320636.0,214564.0,7880.0,0.0,2873.0,94812.0,12542.0,25260.0,3936.0,69650.0,37908.0,469425.0,-148789.0
88893.0,93017.0,4500.0,0.0,2821.0,14160.0,5057.0,5016.0,1752.0,17300.0,11598.0,155221.0,-66328.0
148472.0,176225.0,3320.0,9490.0,4089.0,30594.0,838.0,7296.0,1080.0,1158.0,14184.0,248274.0,-99802.0
237944.0,109680.0,2290.0,1872.0,2431.0,55080.0,480.0,7170.0,900.0,574.0,10980.0,191457.0,46487.0
116682.0,129881.0,2820.0,0.0,3605.0,22230.0,1579.0,7800.0,384.0,200.0,7032.0,175531.0,-58849.0
109842.0,126015.0,8740.0,2730.0,4615.0,22488.0,698.0,624.0,1080.0,200.0,4320.0,171510.0,-61668.0
197137.0,199362.0,3320.0,2260.0,7336.0,53910.0,1490.0,912.0,0.0,1140.0,14718.0,284448.0,-87311.0
193805.0,219675.0,19580.0,930.0,5365.0,29808.0,1300.0,8898.0,960.0,11700.0,13434.0,311650.0,-117845.0
180021.0,135962.0,4060.0,4881.0,4896.0,77040.0,1282.0,1890.0,2748.0,1500.0,10812.0,245071.0,-65050.0
464590.0,127042.0,2840.0,2550.0,17680.0,74736.0,17884.0,23268.0,3960.0,0.0,7242.0,277202.0,187388.0
270620.0,153412.0,14325.0,5865.0,2220.0,39168.0,540.0,5376.0,1608.0,0.0,7824.0,230338.0,40282.0
206199.0,236128.0,19320.0,8691.0,4762.0,23910.0,4457.0,28512.0,1800.0,3000.0,16740.0,347320.0,-141121.0
171553.0,150184.0,3412.0,1971.0,5050.0,33300.0,927.0,5280.0,444.0,535.0,8202.0,209305.0,-37752.0
202283.0,158965.0,4980.0,3528.0,4478.0,39420.0,3494.0,5208.0,2640.0,500.0,7164.0,230377.0,-28094.0
157506.0,184450.0,7246.0,10232.0,10863.0,27804.0,1039.0,7200.0,180.0,1600.0,6114.0,256728.0,-99222.0
59839.0,75030.0,400.0,5490.0,400.0,9522.0,428.0,1200.0,270.0,120.0,2394.0,95254.0,-35415.0
88578.0,110298.0,1345.0,1272.0,1805.0,16302.0,2213.0,1896.0,270.0,600.0,1746.0,137747.0,-49169.0
